network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-cadence-soft-finality-test,,,0,564,602,659,,,,,,,603,4870,,,4883,4940,,,604,6997
testnet,default,transfer-cadence-test,,,1,367,392,469,,,,,,,392,4633,,,4668,6371,,,394,6785
mainnet,default,transfer-cadence-soft-finality-test,,,0,647,692,771,,,,,,,693,6030,,,6030,6128,,,693,10295
testnet,ALCHEMY_URL,transfer-test,,,0,1259,1265,1370,,,,,,,,,1265,5613,5659,5759,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,1,1094,1109,1221,,,,,,,,,1112,5477,5511,5635,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1480,1517,1617,,,,,,,,,1518,9003,9037,9420,,,,
testnet,QUICKNODE_URL,transfer-test,,,1,374,408,437,,,,,,,,,409,3710,3740,3768,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,397,409,444,,,,,,,,,412,3664,3694,3730,,,,
mainnet,QUICKNODE_URL,transfer-test,,,1,523,560,594,,,,,,,,,561,7110,7122,7162,,,,
mainnet,default,headless-kittypunch-swap-1,0,21255,,,,,21301,23894,,,23945,42557,,,,,,,42594,49157,,
mainnet,default,headless-kittypunch-swap-2,0,2505,,,,,,,2547,6174,6212,24827,,,,,,,24875,31251,,
mainnet,default,headless-kittypunch-swap-3,0,18595,,,,,18632,22203,,,22232,38010,,,,,,,38034,45878,,
