network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,352,357,363,,,358,6599,6636,6642,,
testnet,default,transfer-erc20-test,1,137,155,166,,,158,6406,6437,6445,,
testnet,default,transfer-cadence-soft-finality-test,0,460,472,512,473,5673,,,5679,5717,473,10880
testnet,default,transfer-cadence-test,0,231,238,259,239,5470,,,5477,8988,241,9634
mainnet,default,transfer-test,0,592,612,618,,,613,6859,6907,6913,,
mainnet,default,transfer-cadence-soft-finality-test,0,454,455,506,455,5959,,,5961,6009,457,11168
testnet,ALCHEMY_URL,transfer-test,0,546,559,583,,,559,6973,7022,7047,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,537,553,591,,,555,6940,6965,6980,,
mainnet,ALCHEMY_URL,transfer-test,0,387,405,417,,,406,6710,6719,6730,,
testnet,QUICKNODE_URL,transfer-test,0,139,151,156,,,150,6386,6409,6413,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,163,201,212,,,204,6444,6465,6472,,
mainnet,QUICKNODE_URL,transfer-test,0,400,403,409,,,404,6646,6675,6681,,
