network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1095,1111,1186,,,1112,8049,8083,8157,,
testnet,default,transfer-erc20-test,0,669,715,794,,,717,7641,7656,7732,,
testnet,default,transfer-cadence-soft-finality-test,0,711,757,860,758,5209,,,5250,5352,760,9630
testnet,default,transfer-cadence-test,0,543,587,668,588,5107,,,5117,8504,590,9525
mainnet,default,transfer-test,0,1324,1358,1434,,,1359,8291,8318,8394,,
mainnet,default,transfer-cadence-soft-finality-test,0,900,930,1066,930,6375,,,6418,7280,932,11950
testnet,ALCHEMY_URL,transfer-test,0,1467,1512,1760,,,1513,9298,9333,9431,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1356,1363,1597,,,1366,8902,8941,9038,,
mainnet,ALCHEMY_URL,transfer-test,0,1366,1413,1503,,,1414,8916,8931,9163,,
testnet,QUICKNODE_URL,transfer-test,0,835,865,940,,,865,7802,7823,7897,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,705,707,786,,,710,7637,7674,7751,,
mainnet,QUICKNODE_URL,transfer-test,0,920,958,1035,,,959,7910,7930,8006,,
