network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,935,954,1063,,,,,,,954,4488,4526,4633,,,,
testnet,default,transfer-erc20-test,,,0,746,751,862,,,,,,,753,4380,4422,4484,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,582,621,736,,,,,621,3971,,,3986,4098,,,623,7214
testnet,default,transfer-cadence-test,,,0,541,578,714,,,,,578,4983,,,5001,7170,,,580,7163
mainnet,default,transfer-test,,,0,1326,1357,1439,,,,,,,1358,8122,8159,8240,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,716,752,936,,,,,752,9314,,,9351,9521,,,753,10500
testnet,ALCHEMY_URL,transfer-test,,,0,1343,1358,1488,,,,,,,1359,5357,5389,5509,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1249,1258,1396,,,,,,,1261,5103,5147,5263,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1153,1157,1285,,,,,,,1158,5099,5144,5453,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,818,861,936,,,,,,,862,4522,4543,4617,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,749,753,833,,,,,,,755,4402,4433,4509,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,672,709,790,,,,,,,710,7471,7513,7594,,,,
mainnet,default,headless-kittypunch-swap-1,0,20836,,,,,20848,29389,29434,47820,,,,,,,47834,55160,,
