network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,929,969,1032,,,970,7818,7860,7921,,
testnet,default,transfer-erc20-test,0,749,764,829,,,766,7525,7550,7613,,
testnet,default,transfer-cadence-soft-finality-test,0,744,756,946,757,5494,,,5503,5641,758,7780
testnet,default,transfer-cadence-test,0,622,666,855,667,7257,,,7299,9780,669,9579
mainnet,default,transfer-test,0,1102,1126,1197,,,1126,7833,7863,7935,,
mainnet,default,transfer-cadence-soft-finality-test,0,902,901,1064,901,10721,,,10750,10932,903,10721
testnet,ALCHEMY_URL,transfer-test,0,969,968,1076,,,969,8006,8011,8121,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,902,917,1013,,,920,4629,4648,4763,,
mainnet,ALCHEMY_URL,transfer-test,0,2638,2656,2766,,,2657,18194,18208,18298,,
testnet,QUICKNODE_URL,transfer-test,0,946,968,1039,,,969,7880,7890,7965,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,894,918,997,,,921,7857,7894,7971,,
mainnet,QUICKNODE_URL,transfer-test,0,891,911,984,,,912,7616,7640,7712,,
