network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,641,654,680,,,,,,,655,7101,7116,7141,,,,
testnet,default,transfer-erc20-test,,,0,421,458,489,,,,,,,460,6908,6917,6945,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,536,572,633,,,,,573,6937,,,6961,7022,,,574,10128
testnet,default,transfer-cadence-test,,,0,492,525,586,,,,,526,6932,,,6961,9521,,,528,10120
mainnet,default,transfer-test,,,0,995,1006,1037,,,,,,,1007,7518,7522,7556,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,631,666,752,,,,,667,6532,,,6543,6624,,,668,13040
testnet,ALCHEMY_URL,transfer-test,,,0,988,1009,1133,,,,,,,1010,8033,8070,8251,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,916,954,1041,,,,,,,956,7948,7957,8050,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,840,858,947,,,,,,,858,7870,7878,7974,,,,
testnet,QUICKNODE_URL,transfer-test,,,1,580,606,635,,,,,,,606,7084,7127,7155,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,481,507,537,,,,,,,510,13378,13384,13410,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,782,805,845,,,,,,,806,7388,7419,7458,,,,
mainnet,default,headless-kittypunch-swap-3,0,18523,,,,,18534,20862,20873,36605,,,,,,,36641,40985,,
