network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,414,459,477,,,,,,,,,459,3599,3628,3646,,,,
testnet,default,transfer-erc20-test,,,0,549,561,581,,,,,,,,,563,3708,3727,3755,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,379,406,426,,,,,,,407,4511,,,4543,4566,,,408,6558
testnet,default,transfer-cadence-test,,,0,414,436,479,,,,,,,437,4538,,,4573,6326,,,438,6584
mainnet,default,transfer-test,,,0,847,867,890,,,,,,,,,868,7290,7299,7322,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,579,614,696,,,,,,,614,7787,,,7810,7888,,,616,11016
testnet,ALCHEMY_URL,transfer-test,,,0,875,917,992,,,,,,,,,918,4402,4437,4506,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,903,918,988,,,,,,,,,921,7594,7603,7651,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,567,611,674,,,,,,,,,612,7347,7396,7457,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,490,509,529,,,,,,,,,510,3673,3674,3693,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,1,501,510,534,,,,,,,,,513,3675,3680,3700,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,897,919,944,,,,,,,,,920,7349,7352,7375,,,,
mainnet,default,headless-kittypunch-swap-1,0,21334,,,,,21369,29648,,,29688,48204,,,,,,,48235,51549,,
mainnet,default,headless-kittypunch-swap-2,0,1871,,,,,,,1906,8549,8598,27808,,,,,,,27857,34189,,
