network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,756,761,780,,,762,7135,7175,7194,,
testnet,default,transfer-erc20-test,0,382,407,431,,,411,6790,6828,6849,,
testnet,default,transfer-cadence-soft-finality-test,0,629,671,726,672,4871,,,4912,4966,673,8037
testnet,default,transfer-cadence-test,0,442,488,522,489,5719,,,5734,8372,490,8885
mainnet,default,transfer-test,0,581,610,635,,,611,7040,7076,7100,,
mainnet,default,transfer-cadence-soft-finality-test,0,486,520,587,521,4088,,,4093,4158,522,8364
testnet,ALCHEMY_URL,transfer-test,0,570,613,653,,,614,7155,7185,7221,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,601,611,643,,,613,7093,7141,7181,,
mainnet,ALCHEMY_URL,transfer-test,0,377,405,431,,,405,6860,6878,6905,,
testnet,QUICKNODE_URL,transfer-test,0,244,254,273,,,255,6633,6634,6653,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,467,508,532,,,511,6891,6935,6956,,
mainnet,QUICKNODE_URL,transfer-test,0,294,303,328,,,304,6737,6765,6790,,
