network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,1,1640,1666,1741,,,,,,,1667,5315,5364,5438,,,,
testnet,default,transfer-erc20-test,,,0,859,865,943,,,,,,,868,4538,4564,4641,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,832,870,979,,,,,871,5411,,,5458,5566,,,872,8754
testnet,default,transfer-cadence-test,,,0,687,726,824,,,,,727,5236,,,5270,8271,,,728,8575
mainnet,default,transfer-test,,,0,1140,1168,1249,,,,,,,1169,7929,7952,8032,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,510,513,631,,,,,514,8006,,,8013,8132,,,515,9096
testnet,ALCHEMY_URL,transfer-test,,,0,1085,1112,1241,,,,,,,1113,8333,8336,8570,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1089,1111,1226,,,,,,,1114,4931,4961,5080,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1330,1366,1460,,,,,,,1367,5532,5572,5673,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,726,763,838,,,,,,,764,4426,4458,4533,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,752,763,842,,,,,,,766,7702,7748,7824,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,1019,1063,1143,,,,,,,1064,7821,7846,7926,,,,
mainnet,default,headless-kittypunch-swap-1,0,22186,,,,,22199,25092,25129,44471,,,,,,,44510,51362,,
