network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,976,1005,1060,,,1006,14005,14017,14064,,
testnet,default,transfer-erc20-test,1,1350,1361,1400,,,1364,14334,14336,14390,,
testnet,default,transfer-cadence-soft-finality-test,0,716,718,814,717,6137,,,6141,6252,719,10401
testnet,default,transfer-cadence-test,0,699,712,751,713,6073,,,6087,8763,715,10104
mainnet,default,transfer-test,0,616,657,668,,,658,6939,6952,6961,,
mainnet,default,transfer-cadence-soft-finality-test,0,496,511,586,512,8116,,,8155,8227,514,10182
testnet,ALCHEMY_URL,transfer-test,0,557,554,627,,,555,7230,7266,7308,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,558,603,667,,,607,7215,7250,7302,,
mainnet,ALCHEMY_URL,transfer-test,0,719,754,825,,,754,7392,7433,7469,,
testnet,QUICKNODE_URL,transfer-test,0,443,453,463,,,454,6733,6773,6781,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,330,352,366,,,356,6639,6645,6657,,
mainnet,QUICKNODE_URL,transfer-test,0,759,758,769,,,759,7039,7051,7060,,
