network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,670,716,736,,,716,3877,3881,3900,,
testnet,default,transfer-erc20-test,0,287,307,330,,,309,3472,3472,3493,,
testnet,default,transfer-cadence-soft-finality-test,0,612,660,711,661,3870,,,3875,3925,662,7038
testnet,default,transfer-cadence-test,0,479,523,554,524,4791,,,4809,6816,525,6902
mainnet,default,transfer-test,0,1123,1125,1149,,,1126,7555,7604,7627,,
mainnet,default,transfer-cadence-soft-finality-test,0,681,715,781,715,7950,,,7960,8056,717,11157
testnet,ALCHEMY_URL,transfer-test,0,1246,1275,1469,,,1276,5495,5513,5710,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1325,1329,1447,,,1332,5790,5834,5929,,
testnet,QUICKNODE_URL,transfer-test,0,322,357,376,,,358,3519,3522,3540,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,241,258,280,,,261,3433,3475,3495,,
mainnet,QUICKNODE_URL,transfer-test,0,632,662,686,,,663,7095,7141,7164,,
