network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,671,705,738,,,,,,,,,706,3938,3986,4016,,,,
testnet,default,transfer-erc20-test,,,0,526,560,596,,,,,,,,,562,3818,3832,3864,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,446,461,519,,,,,,,462,4675,,,4682,4742,,,464,6744
testnet,default,transfer-cadence-test,,,0,496,536,570,,,,,,,536,5777,,,5807,7595,,,537,7866
mainnet,default,transfer-test,,,0,624,663,669,,,,,,,,,664,6912,6959,6969,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,455,476,525,,,,,,,477,7533,,,7561,7611,,,478,11724
testnet,ALCHEMY_URL,transfer-test,,,0,413,455,500,,,,,,,,,455,7010,7047,7081,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,312,352,394,,,,,,,,,355,3599,3630,3659,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,413,458,489,,,,,,,,,459,6918,6957,9148,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,395,403,408,,,,,,,,,404,3435,3481,3486,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,1,269,302,311,,,,,,,,,304,6543,6549,6555,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,598,603,609,,,,,,,,,604,6846,6893,6899,,,,
mainnet,default,headless-kittypunch-swap-1,0,20966,,,,,21005,30578,,,30628,49287,,,,,,,49327,56075,,
mainnet,default,headless-kittypunch-swap-2,0,2388,,,,,,,2433,8994,9029,27626,,,,,,,27664,34136,,
