network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1052,1061,1137,,,,,,,,,1062,4730,4755,4830,,,,
testnet,default,transfer-erc20-test,,,0,808,812,891,,,,,,,,,815,4470,4508,4581,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,1015,1061,1165,,,,,,,1062,4490,,,4495,4601,,,1063,7819
testnet,default,transfer-cadence-test,,,0,555,600,685,,,,,,,601,3982,,,3982,7512,,,603,7309
mainnet,default,transfer-test,,,0,1317,1365,1442,,,,,,,,,1365,8311,8348,8425,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,599,631,752,,,,,,,632,5517,,,5523,5651,,,633,8910
testnet,ALCHEMY_URL,transfer-test,,,0,1187,1218,1340,,,,,,,,,1219,5178,5184,5281,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,997,1014,1138,,,,,,,,,1017,5074,5122,5227,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,916,962,1082,,,,,,,,,963,8153,8156,8246,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,750,763,839,,,,,,,,,763,4402,4413,4484,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,696,711,789,,,,,,,,,713,4351,4361,4434,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,1063,1064,1139,,,,,,,,,1065,8007,8055,8130,,,,
mainnet,default,headless-kittypunch-swap-3,0,17763,,,,,17773,50925,,,50964,66832,,,,,,,66843,77216,,
mainnet,default,headless-kittypunch-swap-4,0,1744,,,,,,,1775,4994,5022,20891,,,,,,,20895,29251,,
