network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,615,657,677,,,658,7038,7083,7102,,
testnet,default,transfer-erc20-test,0,329,354,378,,,357,6736,6773,6792,,
testnet,default,transfer-cadence-soft-finality-test,0,799,847,899,847,6130,,,6130,6182,849,10351
testnet,default,transfer-cadence-test,0,314,361,396,362,4559,,,4589,8414,364,8777
mainnet,default,transfer-test,0,752,757,779,,,758,7176,7216,7238,,
mainnet,default,transfer-cadence-soft-finality-test,0,1283,1297,2064,1297,6879,,,6888,6950,1298,9010
testnet,ALCHEMY_URL,transfer-test,0,530,557,601,,,558,7071,7074,7111,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,560,608,641,,,611,7101,7123,7151,,
mainnet,ALCHEMY_URL,transfer-test,0,398,406,432,,,407,6870,6911,6937,,
testnet,QUICKNODE_URL,transfer-test,0,388,406,425,,,407,6786,6826,6844,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,457,505,528,,,508,6886,6918,6938,,
mainnet,QUICKNODE_URL,transfer-test,1,562,604,627,,,605,7021,7069,7091,,
