network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,561,563,581,,,563,6963,7000,7019,,
testnet,default,transfer-erc20-test,0,332,359,381,,,362,6759,6795,6815,,
testnet,default,transfer-cadence-soft-finality-test,1,488,530,589,531,5684,,,5688,5946,533,9900
testnet,default,transfer-cadence-test,0,306,352,387,352,5530,,,5556,8920,354,9760
mainnet,default,transfer-test,0,420,459,484,,,460,7082,7097,7120,,
testnet,ALCHEMY_URL,transfer-test,0,367,411,453,,,411,6973,6995,7034,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,304,306,341,,,308,6848,6893,6957,,
mainnet,ALCHEMY_URL,transfer-test,0,346,357,382,,,357,6834,6840,6869,,
testnet,QUICKNODE_URL,transfer-test,0,340,358,381,,,358,6784,6791,6813,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,317,357,379,,,359,6757,6796,6819,,
mainnet,QUICKNODE_URL,transfer-test,1,376,410,434,,,411,6939,6949,6974,,
