network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,1,816,860,930,,,,,,,,,861,4485,4497,4568,,,,
testnet,default,transfer-erc20-test,,,0,704,705,780,,,,,,,,,707,7565,7567,7638,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,556,596,703,,,,,,,597,5094,,,5130,5234,,,599,8420
testnet,default,transfer-cadence-test,,,0,523,570,660,,,,,,,571,6188,,,6219,9163,,,572,9508
mainnet,default,transfer-test,,,0,922,957,1029,,,,,,,,,957,7690,7729,7806,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,749,754,884,,,,,,,754,8817,,,8854,8977,,,756,11163
testnet,ALCHEMY_URL,transfer-test,,,0,1916,1964,2251,,,,,,,,,1965,6258,6263,6379,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1339,1362,1486,,,,,,,,,1365,5908,5910,6031,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1643,1668,1939,,,,,,,,,1669,9290,9327,9568,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,754,756,827,,,,,,,,,756,7650,7674,7744,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,725,759,833,,,,,,,,,761,4391,4404,4477,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,727,757,833,,,,,,,,,758,7473,7476,7547,,,,
mainnet,default,headless-kittypunch-swap-1,0,21390,,,,,21411,24402,,,24452,42922,,,,,,,42930,46781,,
mainnet,default,headless-kittypunch-swap-2,0,2688,,,,,,,2700,6321,6331,24930,,,,,,,24945,31562,,
