network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1283,1304,1351,,,,,,,,,1305,4809,4824,4868,,,,
testnet,default,transfer-erc20-test,,,0,739,755,805,,,,,,,,,757,4137,4178,4225,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,419,427,514,,,,,,,428,5935,,,5952,6042,,,429,6983
testnet,default,transfer-cadence-test,,,0,381,428,478,,,,,,,429,4736,,,4758,6928,,,430,7882
mainnet,default,transfer-test,,,0,652,654,711,,,,,,,,,654,7220,7266,7322,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,570,612,717,,,,,,,612,6759,,,6798,6982,,,614,11783
testnet,ALCHEMY_URL,transfer-test,,,0,823,855,982,,,,,,,,,856,4774,4792,4949,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,899,905,1064,,,,,,,,,908,5024,5042,5223,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1041,1055,1200,,,,,,,,,1055,5252,5274,6154,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,775,803,860,,,,,,,,,803,4303,4318,4374,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,729,752,817,,,,,,,,,755,4249,4278,4332,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,822,855,912,,,,,,,,,856,7408,7427,7483,,,,
mainnet,default,headless-kittypunch-swap-1,0,23268,,,,,23289,32763,,,32798,51560,,,,,,,51571,58408,,
mainnet,default,headless-kittypunch-swap-2,0,2670,,,,,,,2684,9289,9317,28293,,,,,,,28343,31813,,
