network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,949,971,1046,,,972,4641,4646,4720,,
testnet,default,transfer-erc20-test,0,812,815,892,,,819,4465,4494,4567,,
testnet,default,transfer-cadence-soft-finality-test,0,802,843,951,843,4187,,,4214,4323,845,8650
testnet,default,transfer-cadence-test,0,647,690,1086,691,4115,,,4116,6815,692,7445
mainnet,default,transfer-test,0,897,919,995,,,920,7871,7912,7988,,
mainnet,default,transfer-cadence-soft-finality-test,0,700,739,854,740,7124,,,7171,7284,741,12667
testnet,ALCHEMY_URL,transfer-test,0,1280,1327,1458,,,1328,5263,5308,5431,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,968,971,1116,,,974,4740,4752,4854,,
mainnet,ALCHEMY_URL,transfer-test,0,1092,1128,1241,,,1129,8417,8423,8527,,
testnet,QUICKNODE_URL,transfer-test,0,834,866,941,,,867,4534,4544,4619,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,697,714,789,,,717,4367,4397,4470,,
mainnet,QUICKNODE_URL,transfer-test,0,916,922,997,,,923,4570,4598,4671,,
