network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,739,761,780,,,,,,,,,762,3924,3949,3967,,,,
testnet,default,transfer-erc20-test,,,0,467,507,533,,,,,,,,,510,6893,6928,6950,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,542,587,639,,,,,,,588,4827,,,4872,4922,,,589,7990
testnet,default,transfer-cadence-test,,,0,331,372,409,,,,,,,373,5655,,,5699,8692,,,375,8814
mainnet,default,transfer-test,,,0,804,807,830,,,,,,,,,807,7231,7273,7297,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,518,552,619,,,,,,,553,7097,,,7143,7209,,,555,12262
testnet,ALCHEMY_URL,transfer-test,,,1,1557,1565,1758,,,,,,,,,1566,8969,8977,9175,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1496,1515,1618,,,,,,,,,1518,9079,9100,9297,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1496,1519,1688,,,,,,,,,1520,9208,9253,9461,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,428,456,475,,,,,,,,,457,6833,6875,6894,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,379,408,431,,,,,,,,,410,6792,6798,6819,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,462,507,532,,,,,,,,,509,6943,6989,7012,,,,
mainnet,default,headless-kittypunch-swap-1,0,20982,,,,,21003,23742,,,23752,42322,,,,,,,42354,49033,,
mainnet,default,headless-kittypunch-swap-2,0,2593,,,,,,,2594,6264,6299,24814,,,,,,,24851,31328,,
