network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,1,904,910,971,,,911,4423,4444,4504,,
testnet,default,transfer-erc20-test,0,786,809,876,,,812,4351,4396,4459,,
testnet,default,transfer-cadence-soft-finality-test,0,887,896,986,896,4272,,,4273,4362,898,7559
testnet,default,transfer-cadence-test,0,507,512,584,512,3902,,,3942,6921,514,7195
mainnet,default,transfer-test,0,1045,1062,1125,,,1062,7868,7873,7935,,
mainnet,default,transfer-cadence-soft-finality-test,0,704,723,829,724,6786,,,6820,6924,726,11338
testnet,ALCHEMY_URL,transfer-test,0,1110,1113,1237,,,1114,5272,5307,5438,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1350,1360,1634,,,1362,5801,5814,5929,,
mainnet,ALCHEMY_URL,transfer-test,0,1158,1162,1278,,,1162,8585,8592,8706,,
testnet,QUICKNODE_URL,transfer-test,0,668,708,769,,,709,4249,4250,4310,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,556,554,618,,,557,4079,4089,4153,,
mainnet,QUICKNODE_URL,transfer-test,0,788,811,872,,,811,7616,7617,7678,,
