network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,911,955,1018,,,,,,,955,4493,4536,4597,,,,
testnet,default,transfer-erc20-test,,,0,897,906,1019,,,,,,,909,4449,4471,4534,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,593,629,740,,,,,629,5032,,,5054,5116,,,631,7162
testnet,default,transfer-cadence-test,,,0,465,502,615,,,,,502,4956,,,4978,6739,,,504,7086
mainnet,default,transfer-test,,,0,936,955,1027,,,,,,,956,7663,7686,7757,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,769,800,991,,,,,800,6402,,,6425,6602,,,802,11050
testnet,ALCHEMY_URL,transfer-test,,,0,1034,1053,1173,,,,,,,1054,4972,5023,5144,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1020,1057,1173,,,,,,,1059,4902,4931,5039,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,772,808,916,,,,,,,808,7957,7964,8073,,,,
testnet,QUICKNODE_URL,transfer-test,,,1,1006,1010,1080,,,,,,,1010,4618,4638,4706,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,798,805,881,,,,,,,807,4420,4434,4504,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,841,855,926,,,,,,,855,7556,7558,7628,,,,
mainnet,default,headless-kittypunch-swap-1,0,21759,,,,,21773,31590,31639,50115,,,,,,,50155,57172,,
