network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,986,1023,1094,,,,,,,1024,4668,4702,4772,,,,
testnet,default,transfer-erc20-test,,,0,970,971,1041,,,,,,,974,7868,7918,7994,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,843,883,991,,,,,884,5371,,,5380,5483,,,885,8699
testnet,default,transfer-cadence-test,,,0,572,608,707,,,,,609,6193,,,6225,9158,,,611,9536
mainnet,default,transfer-test,,,0,1019,1021,1098,,,,,,,1022,14242,14242,14322,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,664,692,864,,,,,693,5940,,,5954,6077,,,695,10578
testnet,ALCHEMY_URL,transfer-test,,,0,1472,1480,1717,,,,,,,1481,5657,5669,5794,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1106,1122,1222,,,,,,,1125,8340,8375,8598,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1601,1634,1811,,,,,,,1635,5825,5825,5926,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,932,971,1047,,,,,,,972,7860,7869,7943,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,815,819,898,,,,,,,822,7706,7715,7791,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,799,822,895,,,,,,,823,7547,7562,7638,,,,
mainnet,default,headless-kittypunch-swap-1,0,21382,,,,,21420,24322,24354,43078,,,,,,,43081,50517,,
