network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,730,760,821,,,761,7522,7538,7594,,
testnet,default,transfer-erc20-test,0,526,557,618,,,560,7332,7380,7438,,
testnet,default,transfer-cadence-soft-finality-test,0,670,720,814,720,6179,,,6206,6295,722,9460
testnet,default,transfer-cadence-test,0,526,549,624,549,5097,,,5135,7746,551,8382
mainnet,default,transfer-test,0,863,910,971,,,911,7693,7728,7785,,
mainnet,default,transfer-cadence-soft-finality-test,0,701,748,862,748,6908,,,6943,7047,750,12439
testnet,ALCHEMY_URL,transfer-test,0,834,861,1114,,,862,8173,8177,8282,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,726,759,873,,,762,8114,8131,8242,,
mainnet,ALCHEMY_URL,transfer-test,0,1010,1011,1244,,,1012,8245,8284,8393,,
testnet,QUICKNODE_URL,transfer-test,0,526,555,613,,,556,7312,7323,7380,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,513,560,621,,,563,7342,7346,7405,,
mainnet,QUICKNODE_URL,transfer-test,0,565,607,666,,,608,7379,7386,7444,,
