network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,419,454,486,,,,,,,,,455,3705,3731,3763,,,,
testnet,default,transfer-erc20-test,,,0,428,455,490,,,,,,,,,458,3680,3688,3719,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,285,331,365,,,,,,,332,4572,,,4610,4666,,,333,6668
testnet,default,transfer-cadence-test,,,0,454,468,525,,,,,,,469,4633,,,4645,6225,,,470,6704
mainnet,default,transfer-test,,,0,262,303,308,,,,,,,,,303,6541,6590,6595,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,313,343,411,,,,,,,344,8802,,,8832,8880,,,345,9821
testnet,ALCHEMY_URL,transfer-test,,,0,442,452,505,,,,,,,,,452,3825,3873,3921,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,342,353,393,,,,,,,,,356,3640,3675,3709,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,786,804,850,,,,,,,,,805,7402,7432,7465,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,432,454,459,,,,,,,,,454,3483,3524,3528,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,317,352,361,,,,,,,,,355,3386,3432,3438,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,429,456,462,,,,,,,,,456,6694,6719,6724,,,,
mainnet,default,headless-kittypunch-swap-1,0,20643,,,,,20681,28950,,,28979,47359,,,,,,,47381,53863,,
mainnet,default,headless-kittypunch-swap-2,0,1858,,,,,,,1867,8005,8043,26652,,,,,,,26661,33062,,
