network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,932,957,1031,,,957,90959,120000,241040,,
testnet,default,transfer-erc20-test,0,760,807,877,,,810,90810,120000,241214,,
testnet,default,transfer-cadence-soft-finality-test,0,567,609,714,610,118936,,,118980,119082,611,122261
testnet,default,transfer-cadence-test,0,2569,2573,2661,2572,145793,,,120000,240836,2574,150226
mainnet,default,transfer-test,0,768,810,877,,,810,7686,7722,7794,,
mainnet,default,transfer-cadence-soft-finality-test,0,673,674,782,675,8367,,,8411,8517,676,10543
testnet,ALCHEMY_URL,transfer-test,0,1304,1314,1549,,,1315,14868,14897,15003,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,3535,3577,3686,,,3580,93581,120000,241061,,
mainnet,ALCHEMY_URL,transfer-test,0,699,714,804,,,715,4377,4407,4500,,
testnet,QUICKNODE_URL,transfer-test,0,561,608,674,,,609,90610,120000,241111,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,2699,2722,2795,,,2725,92726,120000,241088,,
mainnet,QUICKNODE_URL,transfer-test,0,600,603,696,,,604,7483,7528,7602,,
