network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,983,1011,1074,,,,,,,,,1012,7859,7863,7923,,,,
testnet,default,transfer-erc20-test,,,0,943,958,1022,,,,,,,,,961,7805,7816,7878,,,,
testnet,default,transfer-cadence-soft-finality-test,,,1,591,626,737,,,,,,,627,7294,,,7309,7420,,,628,10491
testnet,default,transfer-cadence-test,,,0,702,743,855,,,,,,,744,6315,,,6318,9297,,,746,9561
mainnet,default,transfer-test,,,0,792,804,875,,,,,,,,,804,7507,7526,7599,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,670,696,881,,,,,,,696,10098,,,10121,10252,,,698,13511
testnet,ALCHEMY_URL,transfer-test,,,0,774,803,940,,,,,,,,,804,7877,7884,7998,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,756,805,916,,,,,,,,,808,7938,7950,8076,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,895,906,1016,,,,,,,,,907,7940,7950,8073,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,947,954,1029,,,,,,,,,955,7864,7888,7959,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,1,746,756,834,,,,,,,,,759,7679,7704,7777,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,963,1008,1080,,,,,,,,,1009,7716,7765,7837,,,,
mainnet,default,headless-kittypunch-swap-1,0,20933,,,,,20960,29193,,,29202,47872,,,,,,,47920,54766,,
mainnet,default,headless-kittypunch-swap-2,0,3547,,,,,,,3592,9603,9621,28130,,,,,,,28156,35093,,
