network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1603,1607,1637,,,1608,15363,15410,15476,,
testnet,default,transfer-erc20-test,0,1653,1660,1753,,,1663,14645,14657,14698,,
testnet,default,transfer-cadence-soft-finality-test,0,725,754,822,755,7377,,,7377,7439,756,10641
mainnet,default,transfer-test,0,990,1005,1092,,,1006,7860,7865,7950,,
mainnet,default,transfer-cadence-soft-finality-test,0,806,818,967,818,8465,,,8464,8659,819,8464
testnet,ALCHEMY_URL,transfer-test,0,1385,1407,1490,,,1408,8255,8299,8367,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,567,604,679,,,607,7388,7404,7468,,
mainnet,ALCHEMY_URL,transfer-test,0,1121,1156,1226,,,1157,8519,8539,8625,,
testnet,QUICKNODE_URL,transfer-test,0,635,653,692,,,653,7233,7238,7276,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,496,503,546,,,506,7097,7141,7181,,
mainnet,QUICKNODE_URL,transfer-test,0,985,1003,1089,,,1004,7856,7879,7965,,
