network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,436,459,468,,,,,,,460,3529,3572,3581,,,,
testnet,default,transfer-erc20-test,,,0,248,255,267,,,,,,,258,3327,3370,3380,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,474,522,562,,,,,522,4671,,,4706,4747,,,524,7801
testnet,default,transfer-cadence-test,,,0,307,351,372,,,,,352,3524,,,3566,6844,,,353,7693
mainnet,default,transfer-test,,,0,2642,2652,2662,,,,,,,2653,8936,8978,8987,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,450,472,527,,,,,473,8066,,,8073,8126,,,474,10176
testnet,ALCHEMY_URL,transfer-test,,,0,662,668,714,,,,,,,669,4079,4087,4137,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,424,463,501,,,,,,,466,3821,3835,3883,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,216,255,264,,,,,,,256,3325,3368,3376,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,245,255,269,,,,,,,258,3327,3370,3380,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,442,458,468,,,,,,,459,6743,6784,6793,,,,
mainnet,default,headless-kittypunch-swap-3,0,17914,,,,,17930,21367,21411,37108,,,,,,,37110,44510,,
