network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,818,859,930,,,860,7761,7780,7850,,
testnet,default,transfer-erc20-test,0,603,612,686,,,615,7514,7531,7604,,
testnet,default,transfer-cadence-soft-finality-test,0,721,765,868,766,6260,,,6287,6391,767,9586
testnet,default,transfer-cadence-test,1,558,605,690,606,5062,,,5089,7999,608,8382
mainnet,default,transfer-test,0,676,706,784,,,707,4362,4386,4457,,
mainnet,default,transfer-cadence-soft-finality-test,0,753,785,904,785,5628,,,5664,5781,787,10075
testnet,ALCHEMY_URL,transfer-test,0,1001,1018,1264,,,1018,8200,8243,8347,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,918,964,1060,,,967,7966,7992,8085,,
mainnet,ALCHEMY_URL,transfer-test,0,591,607,705,,,607,7586,7633,7723,,
testnet,QUICKNODE_URL,transfer-test,0,610,656,728,,,657,7520,7533,7603,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,630,662,741,,,665,7545,7572,7648,,
mainnet,QUICKNODE_URL,transfer-test,0,764,766,843,,,767,7721,7766,7842,,
