network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,1,870,904,939,,,905,4155,4173,4206,,
testnet,default,transfer-erc20-test,0,710,756,796,,,759,7323,7351,7386,,
testnet,default,transfer-cadence-soft-finality-test,0,328,346,405,346,5614,,,5627,5688,348,8775
mainnet,default,transfer-test,1,435,457,467,,,458,6737,6757,6766,,
mainnet,default,transfer-cadence-soft-finality-test,0,525,572,649,573,10423,,,10423,10474,573,14610
testnet,ALCHEMY_URL,transfer-test,0,585,602,640,,,603,13582,13624,13656,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,410,452,483,,,455,14577,14625,14659,,
mainnet,ALCHEMY_URL,transfer-test,0,1023,1059,1092,,,1060,4678,4689,4722,,
testnet,QUICKNODE_URL,transfer-test,0,403,401,410,,,402,13847,13868,13877,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,365,403,426,,,405,6679,6708,6721,,
mainnet,QUICKNODE_URL,transfer-test,0,439,453,462,,,453,6735,6783,6792,,
