network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,579,613,633,,,614,3778,3778,3798,,
testnet,default,transfer-erc20-test,0,354,358,383,,,360,3526,3575,3595,,
testnet,default,transfer-cadence-soft-finality-test,0,632,674,735,675,3839,,,3840,3906,677,7017
testnet,default,transfer-cadence-test,0,311,358,390,360,3586,,,3626,6895,361,7802
mainnet,default,transfer-test,0,902,920,949,,,921,7381,7409,7438,,
mainnet,default,transfer-cadence-soft-finality-test,0,552,581,652,582,5274,,,5279,5350,584,10592
testnet,ALCHEMY_URL,transfer-test,0,449,459,503,,,460,13939,13978,14007,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,10504,10507,10541,,,10510,13765,13777,13824,,
mainnet,ALCHEMY_URL,transfer-test,0,485,510,539,,,511,3790,3829,3857,,
testnet,QUICKNODE_URL,transfer-test,0,449,460,479,,,460,3624,3675,3693,,
testnet,QUICKNODE_URL,transfer-erc20-test,1,266,306,331,,,309,3475,3475,3496,,
mainnet,QUICKNODE_URL,transfer-test,0,604,614,644,,,614,7066,7098,7134,,
