network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,978,1019,1081,,,,,,,1020,4560,4595,4657,,,,
testnet,default,transfer-erc20-test,,,0,816,815,882,,,,,,,818,4312,4342,4405,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,583,620,731,,,,,621,5128,,,5162,5227,,,622,8326
testnet,default,transfer-cadence-test,,,0,498,532,621,,,,,533,3787,,,3800,6452,,,534,6983
mainnet,default,transfer-test,,,0,1075,1122,1194,,,,,,,1123,7832,7860,7932,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,605,617,739,,,,,618,7876,,,7916,8046,,,619,11293
testnet,ALCHEMY_URL,transfer-test,,,0,832,866,980,,,,,,,867,4747,4748,4845,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,702,713,845,,,,,,,716,4535,4546,4647,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1385,1428,1605,,,,,,,1429,8890,8932,9049,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,765,765,838,,,,,,,766,4404,4442,4514,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,664,663,738,,,,,,,665,4264,4291,4359,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,979,1023,1095,,,,,,,1024,7732,7757,7828,,,,
mainnet,default,headless-kittypunch-swap-1,0,21033,,,,,21077,29584,29601,48035,,,,,,,48078,55470,,
