network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1091,1112,1182,,,1113,4736,4764,4834,,
testnet,default,transfer-erc20-test,1,652,662,742,,,665,4295,4308,4379,,
testnet,default,transfer-cadence-soft-finality-test,0,839,887,992,888,4268,,,4313,4415,890,8690
testnet,default,transfer-cadence-test,0,566,612,693,613,3951,,,3988,7010,614,7286
mainnet,default,transfer-test,0,813,858,932,,,859,7776,7784,7858,,
mainnet,default,transfer-cadence-soft-finality-test,0,758,788,907,789,7154,,,7182,7299,790,12729
testnet,ALCHEMY_URL,transfer-test,0,883,912,1017,,,913,4667,4704,4809,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,982,1012,1245,,,1015,5137,5157,5257,,
mainnet,ALCHEMY_URL,transfer-test,0,757,758,849,,,758,4830,4852,4949,,
testnet,QUICKNODE_URL,transfer-test,0,802,811,881,,,812,4431,4449,4518,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,783,811,891,,,814,4442,4453,4524,,
mainnet,QUICKNODE_URL,transfer-test,0,800,811,885,,,812,7723,7737,7810,,
