providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),GetBalance_Await_hash(waiting),GetBalance_Await_hash(completed),GetBalance_Await_receipt->Change(waiting),GetBalance_Await_receipt->Change(completed),WaitForTransactionExecuted(waiting),WaitForTransactionExecuted(completed),WaitForTransactionReceiptAction(waiting),WaitForTransactionReceiptAction(completed),WaitForTransactionSealed(waiting),WaitForTransactionSealed(completed)
default,transfer-test,0,900,900,964,4400,4483,,,900,4391,,
default,transfer-erc20-test,0,980,1000,1120,7950,8059,,,1000,7952,,
default,transfer-cadence-soft-finality-test,0,711,650,833,5250,5515,650,5347,,,650,7743
default,transfer-cadence-test,0,499,450,702,7450,9307,450,7552,,,450,9869
ALCHEMY_URL,transfer-test,0,2073,2100,2424,10700,10868,,,2100,10691,,
ALCHEMY_URL,transfer-erc20-test,0,1947,1950,2209,9950,10492,,,1950,9991,,
