network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,616,656,703,,,657,7315,7326,7373,,
testnet,default,transfer-erc20-test,0,463,506,556,,,509,7165,7178,7225,,
testnet,default,transfer-cadence-soft-finality-test,0,528,543,623,544,5860,,,5875,5955,545,9113
testnet,default,transfer-cadence-test,0,512,556,626,557,5878,,,5891,8515,558,9135
mainnet,default,transfer-test,0,741,758,814,,,759,7571,7598,7653,,
testnet,ALCHEMY_URL,transfer-test,0,684,707,776,,,708,7504,7529,7595,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,495,507,566,,,509,7219,7229,7280,,
mainnet,ALCHEMY_URL,transfer-test,0,532,558,606,,,558,7273,7320,7367,,
testnet,QUICKNODE_URL,transfer-test,0,481,506,553,,,507,7165,7167,7213,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,511,557,607,,,560,7214,7225,7273,,
mainnet,QUICKNODE_URL,transfer-test,0,604,607,661,,,608,7495,7514,7569,,
