network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,508,555,559,,,,,,,,,555,3588,3591,3597,,,,
testnet,default,transfer-erc20-test,,,0,218,254,262,,,,,,,,,257,6491,6536,6542,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,409,417,456,,,,,,,418,3577,,,3591,3628,,,419,7743
testnet,default,transfer-cadence-test,,,0,235,247,264,,,,,,,248,3369,,,3375,6176,,,249,6489
mainnet,default,transfer-test,,,0,918,955,962,,,,,,,,,956,7200,7228,7233,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,418,418,467,,,,,,,419,7376,,,7413,7463,,,420,10484
testnet,ALCHEMY_URL,transfer-test,,,0,544,558,615,,,,,,,,,559,3998,4046,4079,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,389,408,441,,,,,,,,,411,3789,3803,3842,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,471,508,544,,,,,,,,,509,7093,7126,7163,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,229,253,258,,,,,,,,,253,3284,3288,3292,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,224,250,259,,,,,,,,,253,6490,6527,6534,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,259,304,312,,,,,,,,,306,6552,6562,6568,,,,
mainnet,default,headless-kittypunch-swap-3,0,17896,,,,,17932,20546,,,20568,36284,,,,,,,36335,43688,,
mainnet,default,headless-kittypunch-swap-4,0,1741,,,,,,,1771,4931,4950,20613,,,,,,,20661,28026,,
