network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,984,1010,1082,,,1011,7926,7947,8017,,
testnet,default,transfer-erc20-test,0,810,816,895,,,819,7732,7757,7830,,
testnet,default,transfer-cadence-soft-finality-test,0,897,936,1046,937,5371,,,5380,5487,939,9809
testnet,default,transfer-cadence-test,0,711,759,838,760,6342,,,6375,9481,762,9675
mainnet,default,transfer-test,0,1167,1174,1249,,,1175,8118,8167,8239,,
mainnet,default,transfer-cadence-soft-finality-test,0,871,915,1037,916,5770,,,5814,6636,917,10230
testnet,ALCHEMY_URL,transfer-test,0,664,662,766,,,663,4548,4591,4693,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1109,1122,1219,,,1125,8156,8168,8259,,
mainnet,ALCHEMY_URL,transfer-test,0,782,816,906,,,817,8068,8112,8349,,
testnet,QUICKNODE_URL,transfer-test,0,832,863,934,,,863,7781,7799,7869,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,654,663,742,,,666,7547,7552,7622,,
mainnet,QUICKNODE_URL,transfer-test,0,914,917,1031,,,918,7864,7906,7978,,
