network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,477,507,527,,,,,,,508,3542,3547,3551,,,,
testnet,default,transfer-erc20-test,,,0,328,353,366,,,,,,,355,3413,3441,3451,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,388,391,431,,,,,392,4552,,,4567,4607,,,393,8724
testnet,default,transfer-cadence-test,,,0,221,231,254,,,,,232,3289,,,3297,6726,,,234,7482
mainnet,default,transfer-test,,,0,288,304,310,,,,,,,304,6545,6565,6570,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,437,484,543,,,,,485,7285,,,7320,7371,,,487,8338
testnet,ALCHEMY_URL,transfer-test,,,0,474,507,555,,,,,,,508,3869,3904,3950,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,375,405,457,,,,,,,408,3677,3695,3728,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,333,358,367,,,,,,,359,3398,3442,3447,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,217,252,260,,,,,,,255,3289,3290,3304,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,595,604,614,,,,,,,605,6889,6922,6933,,,,
mainnet,default,headless-kittypunch-swap-3,0,17892,,,,,17937,21869,21892,37606,,,,,,,37634,44980,,
