network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,527,562,598,,,562,7068,7095,7131,,
testnet,default,transfer-erc20-test,0,306,306,336,,,308,6760,6787,6814,,
testnet,default,transfer-cadence-soft-finality-test,0,564,603,668,604,5920,,,5961,6135,606,10181
testnet,default,transfer-cadence-test,0,361,393,440,394,5744,,,5750,9684,395,10005
mainnet,default,transfer-test,0,872,919,965,,,920,7556,7602,7648,,
mainnet,default,transfer-cadence-soft-finality-test,0,555,589,667,590,5550,,,5589,6371,591,11987
testnet,ALCHEMY_URL,transfer-test,0,526,560,608,,,561,7221,7243,7278,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,402,413,471,,,415,7022,7051,7094,,
mainnet,ALCHEMY_URL,transfer-test,1,425,461,498,,,462,7043,7044,7086,,
testnet,QUICKNODE_URL,transfer-test,0,347,357,392,,,358,6847,6888,6921,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,523,561,599,,,564,7033,7047,7076,,
mainnet,QUICKNODE_URL,transfer-test,0,647,662,710,,,668,7317,7352,7397,,
