network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,939,954,1016,,,,,,,955,7796,7835,7897,,,,
testnet,default,transfer-erc20-test,,,0,993,1007,1071,,,,,,,1009,7840,7852,7913,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,391,421,487,,,,,422,4783,,,4797,4861,,,423,7986
testnet,default,transfer-cadence-test,,,0,585,625,699,,,,,625,7095,,,7099,9984,,,626,10373
mainnet,default,transfer-test,,,1,1082,1109,1181,,,,,,,1110,7807,7817,7888,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,2147,2171,2336,,,,,2172,7273,,,7298,7483,,,2173,9842
testnet,ALCHEMY_URL,transfer-test,,,0,985,1007,1109,,,,,,,1008,8001,8013,8112,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,837,857,968,,,,,,,860,7864,7911,7997,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,864,905,999,,,,,,,906,4555,4582,4694,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,724,753,820,,,,,,,754,7625,7646,7716,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,825,854,931,,,,,,,857,7721,7751,7825,,,,
mainnet,QUICKNODE_URL,transfer-test,,,1,921,953,1024,,,,,,,953,7656,7696,7767,,,,
mainnet,default,headless-kittypunch-swap-1,0,20538,,,,,20580,29365,29379,47581,,,,,,,47622,54977,,
