network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,658,665,684,,,,,,,665,3827,3835,3853,,,,
testnet,default,transfer-erc20-test,,,0,344,359,382,,,,,,,362,3526,3527,3548,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,641,686,736,,,,,687,3867,,,3901,3951,,,688,8075
testnet,default,transfer-cadence-test,,,0,289,337,374,,,,,338,3555,,,3555,6951,,,340,7769
mainnet,default,transfer-test,,,0,763,767,791,,,,,,,767,7195,7195,7218,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,549,564,649,,,,,564,7473,,,7502,7567,,,566,10840
testnet,ALCHEMY_URL,transfer-test,,,0,873,918,1108,,,,,,,919,4816,4848,4966,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,812,818,934,,,,,,,819,4547,4595,4690,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,324,359,378,,,,,,,360,3523,3574,3592,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,316,357,381,,,,,,,359,3522,3523,3542,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,498,515,539,,,,,,,516,6945,6994,7017,,,,
mainnet,default,headless-kittypunch-swap-3,0,18121,,,,,18142,22362,22391,37980,,,,,,,37981,45392,,
