network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1100,1107,1160,,,,,,,,,1108,4473,4481,4515,,,,
testnet,default,transfer-erc20-test,,,0,736,753,812,,,,,,,,,756,4103,4123,4160,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,499,540,592,,,,,,,540,4807,,,4807,4862,,,542,6907
testnet,default,transfer-cadence-test,,,0,557,598,671,,,,,,,599,4862,,,4870,7689,,,600,8003
mainnet,default,transfer-test,,,0,961,1004,1051,,,,,,,,,1005,7645,7652,7699,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,750,793,876,,,,,,,794,9187,,,9230,9315,,,796,11357
testnet,ALCHEMY_URL,transfer-test,,,0,859,903,1007,,,,,,,,,904,4697,4726,4804,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,574,604,684,,,,,,,,,607,4252,4282,4367,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1021,1054,1258,,,,,,,,,1054,8183,8183,8277,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,571,602,632,,,,,,,,,603,3852,3874,3903,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,552,552,588,,,,,,,,,554,7063,7081,7115,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,995,1004,1044,,,,,,,,,1005,7614,7639,7681,,,,
mainnet,default,headless-kittypunch-swap-1,0,21291,,,,,21297,29803,,,29848,48419,,,,,,,48465,55501,,
mainnet,default,headless-kittypunch-swap-2,0,2083,,,,,,,2120,8182,8210,26738,,,,,,,26773,30170,,
