network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,514,561,581,,,562,6942,6975,6993,,
testnet,default,transfer-erc20-test,0,273,305,329,,,309,6690,6737,6758,,
testnet,default,transfer-cadence-soft-finality-test,0,593,639,696,640,5898,,,5906,5962,641,10131
testnet,default,transfer-cadence-test,0,318,362,398,363,5623,,,5626,8306,364,8792
mainnet,default,transfer-test,0,723,766,791,,,767,7199,7248,7272,,
mainnet,default,transfer-cadence-soft-finality-test,0,736,764,831,765,6534,,,6534,6601,767,10761
testnet,ALCHEMY_URL,transfer-test,0,603,612,650,,,612,7123,7142,7170,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,360,408,456,,,411,6897,6940,6981,,
mainnet,ALCHEMY_URL,transfer-test,0,362,407,433,,,408,6861,6887,6924,,
testnet,QUICKNODE_URL,transfer-test,0,267,306,325,,,307,6690,6735,6756,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,263,305,329,,,309,6691,6737,6760,,
mainnet,QUICKNODE_URL,transfer-test,0,384,409,433,,,410,6839,6876,6900,,
