network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,1,460,508,528,,,,,,,,,509,3670,3699,3718,,,,
testnet,default,transfer-erc20-test,,,0,260,306,330,,,,,,,,,309,3472,3500,3520,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,394,438,490,,,,,,,439,3593,,,3618,3670,,,441,7819
testnet,default,transfer-cadence-test,,,0,302,348,382,,,,,,,348,3818,,,3823,6888,,,350,6980
mainnet,default,transfer-test,,,0,1100,1111,1136,,,,,,,,,1112,7541,7547,7570,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,567,576,642,,,,,,,577,5229,,,5265,5347,,,578,10667
testnet,ALCHEMY_URL,transfer-test,,,0,880,912,990,,,,,,,,,913,4550,4562,4639,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,701,708,780,,,,,,,,,711,4250,4253,4316,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,607,609,669,,,,,,,,,610,7363,7389,7444,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,309,355,375,,,,,,,,,356,3517,3550,3568,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,345,354,377,,,,,,,,,357,6737,6784,6804,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,615,656,681,,,,,,,,,657,7089,7095,7118,,,,
mainnet,default,headless-kittypunch-swap-3,0,17959,,,,,17973,82307,,,82332,98062,,,,,,,98104,105502,,
mainnet,default,headless-kittypunch-swap-4,0,1937,,,,,,,1968,4735,4764,20289,,,,,,,20289,27653,,
