network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,675,709,760,,,710,4116,4152,4195,,
testnet,default,transfer-erc20-test,0,544,554,608,,,557,3959,3986,4038,,
testnet,default,transfer-cadence-soft-finality-test,0,639,662,739,663,3946,,,3989,4066,664,7190
testnet,default,transfer-cadence-test,0,473,494,571,495,3732,,,3774,6604,497,6970
mainnet,default,transfer-test,0,1035,1058,1115,,,1059,7797,7832,7886,,
mainnet,default,transfer-cadence-soft-finality-test,0,521,557,648,558,5833,,,5842,5929,559,11263
testnet,ALCHEMY_URL,transfer-test,0,1275,1315,1579,,,1316,5833,5867,5973,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1352,1363,1477,,,1366,6121,6162,6276,,
mainnet,ALCHEMY_URL,transfer-test,0,614,657,783,,,658,7431,7475,7533,,
testnet,QUICKNODE_URL,transfer-test,0,473,506,553,,,507,3922,3946,3993,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,467,507,558,,,510,3962,3994,4043,,
mainnet,QUICKNODE_URL,transfer-test,0,708,706,762,,,707,7673,7720,7769,,
