network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,688,709,720,,,,,,,,,710,3780,3798,3807,,,,
testnet,default,transfer-erc20-test,,,0,336,356,369,,,,,,,,,359,3424,3448,3459,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,347,352,391,,,,,,,353,4566,,,4580,4620,,,354,7707
testnet,default,transfer-cadence-test,,,0,259,261,288,,,,,,,262,5491,,,5491,6742,,,263,6531
mainnet,default,transfer-test,,,0,546,562,572,,,,,,,,,563,6841,6877,6886,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,355,402,454,,,,,,,403,8155,,,8195,8254,,,405,10263
testnet,ALCHEMY_URL,transfer-test,,,0,1161,1161,1313,,,,,,,,,1161,4961,4999,5058,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,869,910,980,,,,,,,,,913,4542,4592,4659,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,929,959,1035,,,,,,,,,961,7685,7685,7752,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,310,357,366,,,,,,,,,357,3424,3444,3452,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,1,297,301,314,,,,,,,,,304,3375,3384,3395,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,468,504,515,,,,,,,,,505,6785,6813,6822,,,,
mainnet,default,headless-kittypunch-swap-1,0,21412,,,,,21444,24171,,,24179,42824,,,,,,,42841,49395,,
mainnet,default,headless-kittypunch-swap-3,0,17985,,,,,17986,21538,,,21583,37298,,,,,,,37324,47704,,
mainnet,default,headless-kittypunch-swap-4,0,1666,,,,,,,1715,5735,5773,21585,,,,,,,21594,28965,,
