network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,859,861,935,,,861,4537,4557,4630,,
testnet,default,transfer-erc20-test,0,716,760,839,,,763,4392,4398,4470,,
testnet,default,transfer-cadence-soft-finality-test,0,878,891,1000,892,4320,,,4362,4468,893,7660
testnet,default,transfer-cadence-test,0,530,579,663,580,5072,,,5108,7870,582,8398
mainnet,default,transfer-test,0,1103,1113,1190,,,1114,8036,8069,8147,,
mainnet,default,transfer-cadence-soft-finality-test,0,625,632,749,632,10012,,,10039,10156,634,10013
testnet,ALCHEMY_URL,transfer-test,0,1423,1466,1595,,,1466,6068,6105,6214,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1337,1357,1627,,,1359,5812,5858,5981,,
testnet,QUICKNODE_URL,transfer-test,0,716,760,839,,,760,4429,4448,4523,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,643,655,737,,,657,4276,4295,4366,,
mainnet,QUICKNODE_URL,transfer-test,0,1177,1216,1293,,,1217,8147,8182,8258,,
