network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1026,1059,1130,,,1060,7941,7958,8028,,
testnet,default,transfer-erc20-test,0,667,712,784,,,715,7594,7628,7698,,
testnet,default,transfer-cadence-soft-finality-test,1,879,922,1031,923,5431,,,5457,5566,924,8765
testnet,default,transfer-cadence-test,0,648,669,770,670,6263,,,6308,9440,672,9592
mainnet,default,transfer-test,0,1061,1108,1186,,,1109,4781,4803,4883,,
mainnet,default,transfer-cadence-soft-finality-test,0,859,860,976,860,4721,,,4733,4849,862,10329
testnet,ALCHEMY_URL,transfer-test,0,1484,1512,1748,,,1513,9186,9219,9306,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1396,1418,1644,,,1421,9243,9250,9365,,
mainnet,ALCHEMY_URL,transfer-test,0,1051,1064,1154,,,1066,5263,5305,5398,,
testnet,QUICKNODE_URL,transfer-test,0,747,758,833,,,759,7698,7721,7795,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,750,759,838,,,762,7702,7713,7789,,
mainnet,QUICKNODE_URL,transfer-test,1,1083,1110,1187,,,1111,8065,8115,8192,,
