network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,373,403,438,,,,,,,,,404,3676,3681,3714,,,,
testnet,default,transfer-erc20-test,,,0,368,402,438,,,,,,,,,404,3637,3677,3711,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,516,554,614,,,,,,,554,3722,,,3764,3804,,,556,6885
testnet,default,transfer-cadence-test,,,0,266,276,315,,,,,,,277,3434,,,3448,5834,,,279,6564
mainnet,default,transfer-test,,,0,572,602,608,,,,,,,,,603,6852,6887,6893,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,425,427,480,,,,,,,427,8921,,,8964,9039,,,429,10988
testnet,ALCHEMY_URL,transfer-test,,,0,542,554,611,,,,,,,,,555,3880,3927,3972,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,1,415,454,495,,,,,,,,,457,3758,3783,3817,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,747,759,799,,,,,,,,,760,7491,7502,7543,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,516,557,563,,,,,,,,,558,3591,3628,3633,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,328,355,365,,,,,,,,,358,3392,3427,3433,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,245,252,259,,,,,,,,,253,6501,6547,6553,,,,
mainnet,default,headless-kittypunch-swap-3,0,18497,,,,,18508,19420,,,19465,35077,,,,,,,35094,44473,,
mainnet,default,headless-kittypunch-swap-4,0,1626,,,,,,,1660,3967,3969,19721,,,,,,,19734,33629,,
