network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,555,561,595,,,562,7109,7141,7175,,
testnet,default,transfer-erc20-test,0,517,560,599,,,563,7077,7093,7132,,
testnet,default,transfer-cadence-soft-finality-test,0,485,525,580,526,5837,,,5880,5936,527,8974
testnet,default,transfer-cadence-test,1,325,365,420,366,5644,,,5674,8565,367,8797
mainnet,default,transfer-test,0,667,713,738,,,714,3922,3932,3955,,
mainnet,default,transfer-cadence-soft-finality-test,0,702,744,830,745,31778,,,31809,31895,746,31778
testnet,ALCHEMY_URL,transfer-test,0,906,917,991,,,918,7592,7601,7676,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,725,764,838,,,767,7393,7401,7448,,
mainnet,ALCHEMY_URL,transfer-test,0,740,764,817,,,765,4441,4442,4702,,
testnet,QUICKNODE_URL,transfer-test,0,494,512,531,,,513,6894,6942,6961,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,390,412,435,,,414,6795,6845,6865,,
mainnet,QUICKNODE_URL,transfer-test,0,673,713,738,,,714,7141,7145,7169,,
