network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,627,655,688,,,,,,,,,656,3915,3938,3972,,,,
testnet,default,transfer-erc20-test,,,0,667,707,745,,,,,,,,,710,3955,3982,4015,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,625,625,685,,,,,,,626,3789,,,3798,3831,,,628,6960
testnet,default,transfer-cadence-test,,,0,446,484,518,,,,,,,485,4670,,,4708,6486,,,487,6742
mainnet,default,transfer-test,,,0,561,606,613,,,,,,,,,607,6856,6892,6897,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,459,488,536,,,,,,,489,8602,,,8619,8683,,,490,10750
testnet,ALCHEMY_URL,transfer-test,,,0,483,503,560,,,,,,,,,504,3851,3867,3914,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,354,353,413,,,,,,,,,357,3675,3676,3716,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,532,556,644,,,,,,,,,557,7181,7187,7218,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,268,300,306,,,,,,,,,301,3342,3368,3374,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,197,201,210,,,,,,,,,203,3239,3278,3285,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,385,409,416,,,,,,,,,410,6659,6688,6693,,,,
mainnet,default,headless-kittypunch-swap-1,0,21341,,,,,21369,29844,,,29868,48750,,,,,,,48777,54784,,
mainnet,default,headless-kittypunch-swap-3,0,18875,,,,,18899,27240,,,27287,44364,,,,,,,44369,51714,,
mainnet,default,headless-kittypunch-swap-4,0,1348,,,,,,,1358,7136,7140,24198,,,,,,,24234,31070,,
