network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,679,709,780,,,710,4363,4396,4465,,
testnet,default,transfer-erc20-test,0,684,710,785,,,713,4360,4398,4471,,
testnet,default,transfer-cadence-soft-finality-test,0,580,618,729,618,3966,,,3996,4099,620,8387
testnet,default,transfer-cadence-test,0,726,771,874,772,4198,,,4198,6864,773,7523
mainnet,default,transfer-test,0,642,658,729,,,659,7648,7686,7757,,
mainnet,default,transfer-cadence-soft-finality-test,0,751,788,899,789,6162,,,6183,6293,790,11694
testnet,ALCHEMY_URL,transfer-test,0,1241,1267,1511,,,1268,5013,5016,5114,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1228,1265,1512,,,1268,5651,5675,5781,,
mainnet,ALCHEMY_URL,transfer-test,0,844,857,952,,,858,7899,7924,8413,,
testnet,QUICKNODE_URL,transfer-test,0,623,657,733,,,658,4330,4346,4422,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,644,656,736,,,659,4334,4352,4430,,
mainnet,QUICKNODE_URL,transfer-test,0,658,659,909,,,660,7572,7580,7653,,
