network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,924,968,1039,,,969,4616,4642,4715,,
testnet,default,transfer-erc20-test,0,764,764,835,,,767,4414,4442,4511,,
testnet,default,transfer-cadence-soft-finality-test,0,877,921,1026,922,4372,,,4395,4507,923,7698
testnet,default,transfer-cadence-test,0,689,732,817,733,4098,,,4101,6906,735,7415
mainnet,default,transfer-test,0,1317,1325,1403,,,1326,8281,8317,8393,,
mainnet,default,transfer-cadence-soft-finality-test,0,812,814,954,815,7362,,,7393,7511,815,12930
testnet,ALCHEMY_URL,transfer-test,0,1340,1379,1619,,,1379,5903,5919,6138,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1419,1435,1657,,,1438,6087,6132,6228,,
mainnet,ALCHEMY_URL,transfer-test,0,1035,1075,1169,,,1076,8194,8220,8442,,
testnet,QUICKNODE_URL,transfer-test,0,659,664,741,,,665,4301,4338,4407,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,803,815,886,,,817,4426,4439,4507,,
mainnet,QUICKNODE_URL,transfer-test,0,960,970,1047,,,971,4649,4697,4774,,
