network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1143,1165,1238,,,,,,,1166,4814,4861,4932,,,,
testnet,default,transfer-erc20-test,,,0,748,756,835,,,,,,,759,4396,4400,4473,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,581,619,729,,,,,620,5145,,,5157,5263,,,622,8479
testnet,default,transfer-cadence-test,,,0,752,795,894,,,,,796,4204,,,4218,7555,,,797,7532
mainnet,default,transfer-test,,,0,1079,1112,1188,,,,,,,1113,7846,7893,7973,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,728,762,884,,,,,763,5206,,,5244,5359,,,764,9743
testnet,ALCHEMY_URL,transfer-test,,,0,1907,1913,2044,,,,,,,1914,5716,5747,6143,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,8535,8542,8765,,,,,,,8544,15197,15213,15472,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,2742,2769,2879,,,,,,,2770,7164,7176,7279,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,749,765,840,,,,,,,765,4434,4454,4530,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,840,858,938,,,,,,,861,4525,4551,4628,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,782,811,889,,,,,,,812,7544,7583,7659,,,,
mainnet,default,headless-kittypunch-swap-1,0,20850,,,,,20897,24017,24055,42446,,,,,,,42461,49341,,
