network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,546,559,583,,,560,6955,6992,7010,,
testnet,default,transfer-erc20-test,0,302,304,326,,,307,6732,6783,6803,,
testnet,default,transfer-cadence-soft-finality-test,0,522,567,619,568,5922,,,5948,6004,569,9274
testnet,default,transfer-cadence-test,0,392,406,450,406,5567,,,5596,8696,408,8732
mainnet,default,transfer-test,0,576,608,632,,,609,7217,7237,7260,,
testnet,ALCHEMY_URL,transfer-test,0,360,404,444,,,405,6980,7030,7059,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,352,355,402,,,358,6882,6889,6923,,
mainnet,ALCHEMY_URL,transfer-test,0,580,608,634,,,609,7120,7144,7170,,
testnet,QUICKNODE_URL,transfer-test,0,316,354,378,,,355,3530,3545,3564,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,294,304,326,,,307,6726,6733,6762,,
mainnet,QUICKNODE_URL,transfer-test,0,457,455,479,,,456,7156,7184,7208,,
