network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,984,1019,1082,,,,,,,1020,4581,4596,4658,,,,
testnet,default,transfer-erc20-test,,,0,712,715,828,,,,,,,718,4311,4347,4416,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,638,686,800,,,,,687,3964,,,4003,4066,,,688,7168
testnet,default,transfer-cadence-test,,,0,598,632,768,,,,,632,5132,,,5173,6197,,,634,6246
mainnet,default,transfer-test,,,0,1151,1173,1249,,,,,,,1174,7889,7911,7982,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,639,649,782,,,,,649,8094,,,8100,8216,,,651,13902
testnet,ALCHEMY_URL,transfer-test,,,0,778,816,924,,,,,,,817,4599,4647,4791,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,693,714,858,,,,,,,717,4432,4441,4541,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1312,1329,1434,,,,,,,1329,8382,8419,8525,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,1016,1019,1091,,,,,,,1019,4654,4693,4764,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,771,816,887,,,,,,,819,4431,4441,4508,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,781,816,888,,,,,,,817,7533,7553,7624,,,,
mainnet,default,headless-kittypunch-swap-1,0,21938,,,,,21972,30934,30968,49310,,,,,,,49353,56220,,
