network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,858,861,918,,,,,,,862,7620,7637,7694,,,,
testnet,default,transfer-erc20-test,,,0,574,608,675,,,,,,,612,7372,7372,7430,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,640,647,735,,,,,648,7240,,,7286,7374,,,649,11609
testnet,default,transfer-cadence-test,,,0,490,498,586,,,,,498,6004,,,6036,9734,,,500,10374
mainnet,default,transfer-test,,,0,855,858,915,,,,,,,858,7411,7423,7480,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,461,485,588,,,,,486,6608,,,6614,6713,,,487,13279
testnet,ALCHEMY_URL,transfer-test,,,0,1633,1664,1794,,,,,,,1665,6369,6411,6691,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,2006,2021,2315,,,,,,,2024,9553,9591,9719,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1850,1861,2152,,,,,,,1862,6873,6909,7211,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,562,605,662,,,,,,,605,7366,7377,7434,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,581,608,672,,,,,,,610,7388,7429,7492,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,679,708,765,,,,,,,709,7260,7272,7329,,,,
mainnet,default,headless-kittypunch-swap-1,0,21637,,,,,21683,24415,24428,42739,,,,,,,42790,49645,,
