network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,778,807,836,,,808,4059,4094,4123,,
testnet,default,transfer-erc20-test,0,565,608,641,,,611,3851,3898,3928,,
testnet,default,transfer-cadence-soft-finality-test,0,899,913,974,914,4161,,,4188,4248,916,8412
testnet,default,transfer-cadence-test,0,381,416,463,417,3681,,,3691,7463,419,7939
mainnet,default,transfer-test,0,745,758,793,,,760,7286,7323,7356,,
mainnet,default,transfer-cadence-soft-finality-test,0,637,682,767,683,7648,,,7680,7787,684,13050
testnet,ALCHEMY_URL,transfer-test,0,773,808,892,,,809,4469,4502,4593,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,801,812,903,,,814,4457,4459,4540,,
mainnet,ALCHEMY_URL,transfer-test,0,829,862,932,,,863,7739,7746,7814,,
testnet,QUICKNODE_URL,transfer-test,0,408,453,482,,,454,3704,3749,3778,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,529,559,592,,,562,3791,3807,3837,,
mainnet,QUICKNODE_URL,transfer-test,0,1117,1162,1205,,,1163,7727,7738,7775,,
