network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,885,919,968,,,920,4358,4395,4441,,
testnet,default,transfer-erc20-test,0,544,561,617,,,563,4029,4037,4090,,
testnet,default,transfer-cadence-soft-finality-test,0,790,804,889,804,4128,,,4172,4252,806,8462
testnet,default,transfer-cadence-test,0,456,470,537,470,3784,,,3791,6929,472,7047
mainnet,default,transfer-test,0,803,816,864,,,817,7681,7708,7756,,
testnet,ALCHEMY_URL,transfer-test,1,669,666,740,,,667,4402,4447,4518,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,714,718,782,,,720,4302,4347,4404,,
mainnet,ALCHEMY_URL,transfer-test,0,764,765,882,,,765,7897,7909,8011,,
testnet,QUICKNODE_URL,transfer-test,0,503,511,558,,,511,3954,3985,4031,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,517,560,616,,,563,4028,4040,4093,,
mainnet,QUICKNODE_URL,transfer-test,0,615,662,711,,,663,7592,7604,7653,,
