network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,359,403,422,,,403,6779,6804,6823,,
testnet,default,transfer-erc20-test,0,286,303,325,,,305,6682,6707,6727,,
testnet,default,transfer-cadence-soft-finality-test,0,460,505,560,506,5664,,,5680,5734,507,9885
testnet,default,transfer-cadence-test,0,261,306,338,307,6479,,,6487,8836,308,9645
mainnet,default,transfer-test,0,575,606,630,,,607,7031,7068,7091,,
testnet,ALCHEMY_URL,transfer-test,0,365,405,430,,,405,6885,6909,6945,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,391,403,443,,,405,6915,6957,6985,,
mainnet,ALCHEMY_URL,transfer-test,0,334,355,379,,,355,6829,6859,6890,,
testnet,QUICKNODE_URL,transfer-test,0,501,504,524,,,505,6890,6908,6926,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,274,303,324,,,305,6681,6705,6724,,
mainnet,QUICKNODE_URL,transfer-test,1,441,455,481,,,456,6884,6914,6939,,
