network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,721,761,782,,,,,,,,,762,7149,7190,7209,,,,
testnet,default,transfer-erc20-test,,,1,330,356,379,,,,,,,,,359,3524,3549,3570,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,686,731,794,,,,,,,731,5001,,,5016,5068,,,733,8169
testnet,default,transfer-cadence-test,,,0,458,491,532,,,,,,,492,4764,,,4768,8310,,,494,8992
mainnet,default,transfer-test,,,0,1170,1211,1237,,,,,,,,,1212,7648,7689,7713,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,400,436,519,,,,,,,437,10545,,,10553,10631,,,438,10545
testnet,ALCHEMY_URL,transfer-test,,,0,634,661,739,,,,,,,,,662,4472,4511,4596,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,647,657,793,,,,,,,,,660,4233,4246,4302,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,807,809,888,,,,,,,,,810,7612,7640,7718,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,364,406,426,,,,,,,,,407,6785,6789,6808,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,345,356,379,,,,,,,,,358,6741,6746,6767,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,810,816,841,,,,,,,,,817,7248,7249,7273,,,,
mainnet,default,headless-kittypunch-swap-1,0,20335,,,,,20358,21391,,,21426,40327,,,,,,,40376,46756,,
mainnet,default,headless-kittypunch-swap-2,0,2872,,,,,,,2922,5718,5768,24575,,,,,,,24595,31024,,
mainnet,default,headless-kittypunch-swap-3,0,17993,,,,,18022,19131,,,19140,34827,,,,,,,34868,42221,,
mainnet,default,headless-kittypunch-swap-4,0,1704,,,,,,,1720,3996,3998,19909,,,,,,,19918,27274,,
