network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,409,456,484,,,457,6913,6964,6989,,
testnet,default,transfer-erc20-test,0,392,407,436,,,408,6864,6879,6905,,
testnet,default,transfer-cadence-soft-finality-test,0,389,422,482,422,5635,,,5658,5720,424,8831
testnet,default,transfer-cadence-test,0,344,382,424,383,4565,,,4611,7528,384,7753
mainnet,default,transfer-test,0,526,559,598,,,559,7140,7189,7228,,
testnet,ALCHEMY_URL,transfer-test,0,467,505,553,,,506,5607,5623,5658,,
testnet,ALCHEMY_URL,transfer-erc20-test,1,373,407,443,,,408,7047,7072,7119,,
mainnet,ALCHEMY_URL,transfer-test,0,470,504,546,,,504,3875,3887,3930,,
testnet,QUICKNODE_URL,transfer-test,0,367,405,434,,,406,6866,6877,6905,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,581,606,638,,,609,7070,7076,7103,,
mainnet,QUICKNODE_URL,transfer-test,0,407,455,497,,,456,7224,7231,7270,,
