network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,971,1010,1084,,,,,,,,,1010,7925,7933,8007,,,,
testnet,default,transfer-erc20-test,,,0,710,709,784,,,,,,,,,712,7615,7626,7699,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,852,901,1005,,,,,,,902,5442,,,5480,5587,,,903,9890
testnet,default,transfer-cadence-test,,,0,586,625,729,,,,,,,625,5087,,,5110,8847,,,627,9525
mainnet,default,transfer-test,,,0,739,760,832,,,,,,,,,761,7465,7478,7549,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,695,745,918,,,,,,,746,11305,,,11308,11470,,,747,11305
testnet,ALCHEMY_URL,transfer-test,,,0,1825,1864,2001,,,,,,,,,1865,6221,6254,6471,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1222,1261,1519,,,,,,,,,1264,9109,9137,9235,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,3510,3515,3756,,,,,,,,,3516,11333,11371,11619,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,816,857,932,,,,,,,,,858,7765,7784,7854,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,817,859,937,,,,,,,,,861,7778,7816,7893,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,930,956,1037,,,,,,,,,957,7700,7727,7802,,,,
mainnet,default,headless-kittypunch-swap-1,0,21370,,,,,21420,24350,,,24382,42744,,,,,,,42769,49659,,
mainnet,default,headless-kittypunch-swap-2,0,2786,,,,,,,2812,6411,6461,25027,,,,,,,25074,32130,,
mainnet,default,headless-kittypunch-swap-3,0,17762,,,,,17804,97834,,,97839,113628,,,,,,,113651,121999,,
mainnet,default,headless-kittypunch-swap-4,0,1646,,,,,,,1676,6061,6092,21756,,,,,,,21784,26597,,
