providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),GetBalance_Await_hash(waiting),GetBalance_Await_hash(completed),GetBalance_Await_receipt->Change(waiting),GetBalance_Await_receipt->Change(completed),WaitForTransactionExecuted(waiting),WaitForTransactionExecuted(completed),WaitForTransactionReceiptAction(waiting),WaitForTransactionReceiptAction(completed),WaitForTransactionSealed(waiting),WaitForTransactionSealed(completed)
default,transfer-test,0,840,850,905,7300,7441,,,850,7373,,
default,transfer-erc20-test,0,815,800,860,7250,7465,,,800,7399,,
default,transfer-cadence-soft-finality-test,0,580,500,802,6850,7129,500,7048,,,500,9189
default,transfer-cadence-test,0,448,400,521,7050,8819,400,7255,,,400,9414
ALCHEMY_URL,transfer-test,0,763,750,849,60000,121079,,,750,90774,,
ALCHEMY_URL,transfer-erc20-test,0,651,650,734,60000,121217,,,650,90669,,
